C1,Q1_percent,C2,C1^2,C1 Q1_percent,C1 C2,Q1_percent^2,Q1_percent C2,C2^2,replicate
-0.27790538058990866,0.22109598361714547,-0.059908092051123095,0.4703112798695957,-1.045811649150847,0.06181477839252069,0.40505311734513627,0.5384190365163986,-0.4051843553626339,39
-0.3963534607558587,0.06275801686365422,-0.3999274662928907,0.5996454752631178,-0.5393289574336824,-0.17075449276777488,0.3116824415207101,0.3070333520464582,0.1783092690533359,40
-0.2757793653519354,0.07069687310896908,-0.21993904965305228,0.5938066128576723,-1.129069922845204,-0.031096560740542747,0.43446756401499426,0.7689165690941895,-0.21361058364954993,41
0.21276473535092622,-0.33180743139570446,-0.20057461148159283,-0.013985580676521026,-0.3803816276111238,-0.12474370035889125,0.2879128566415254,0.5255195251901373,-0.11363016984299049,42
0.21148618125910942,-0.26655276253052085,-0.3579183567355182,0.1869929917423424,-0.7814910636192538,-0.2486742892003894,0.28918484584850485,0.8995168347470348,0.03342325002677318,43
0.1678816265728368,-0.1977902385897461,-0.1977095638647179,0.16918597854188647,-0.5414607500053668,-0.19377542466969477,0.03359977773317699,0.7802616669980003,-0.10171406220980443,44
0.3025343507857241,0.1005922530207706,-0.12358590737116847,0.20158504394673377,-0.8463348882670383,-0.24982692449673866,0.0478497673924303,0.645237347904952,-0.11913905951488091,45
0.27107781055776975,-0.2832700202115264,-0.30931149403138336,0.03435923839399791,-0.04851112073670114,-0.1869000255616859,-0.2339226135121775,0.5718326658686417,0.17024160639867658,46
-0.2392520346511736,0.10507680550038288,-0.7215882037202466,0.5690077818872736,-0.932803929670584,-0.2621120061135657,-0.058213547739491514,0.958697718456684,0.2718525636890296,47
0.03617210318346062,0.468518173181518,-0.5135388616464085,0.417461455353657,-1.0345364622120383,-0.2165054926811495,0.16791548699373557,0.4927610769223901,0.1364028250691729,48
0.015433425816280398,0.3630327988592122,-0.08026691255921667,0.3174709731940878,-1.324394899715263,-0.2748979971823175,-0.0076805491637998505,0.9129830659116446,-0.42238602265385616,49
-0.03157625922521731,0.3796714406234505,-0.7729186591833174,0.03815134922615898,-0.6726044655858653,0.06470653751126126,0.28324131461563823,0.10542691972658452,0.41532522191408516,50
0.3554535726691132,-0.0646904899692746,-0.4279943219339986,-0.13417920575904826,-0.23659878262153344,-0.16515934971872612,-0.11847967745975199,0.30812131603081366,0.20272332863568293,51
0.34102578690056046,0.5493575935498565,-0.18931264797919026,0.17090676941576244,-1.2400968925875346,-0.44460111320883516,0.0857857880477637,0.6864290964117697,0.004315657841137053,52
-0.2162062842684826,0.2903578159451738,-0.5291011554172637,0.4889965011967661,-0.8318669117415576,-0.06842092057768553,0.31648865453789754,0.41861981283629146,0.2166957478898299,53
-0.24841025640346098,-0.5924132292868148,-0.267370623743627,0.3281076950886648,-0.6519514008327175,-0.03503975483861682,0.39768332932466305,1.1218136459977808,-0.3249972481643439,54
-0.8361209829744222,0.16394831269203955,-0.4124569798549515,0.7950503768248263,-0.7276895061113802,0.15290232681431914,0.08277391045994739,0.6423103565340859,-0.3824252435740809,55
-0.08197710556347075,0.2284065075479391,-0.36403103893218103,0.4745886659679459,-0.9287286442573435,-0.1324077378452966,0.6063849481066025,0.28342495548900154,0.15755939026853558,56
-0.02387046306779677,-0.3756250444694851,-0.06438657426694791,0.4489391049877467,-0.5652823514876907,-0.23770903288491885,0.1629921713477445,0.8921509872633783,-0.25773723919983016,57
-0.18282234242325032,-0.646229269467247,-0.041333991916445635,0.37961653383039634,-0.45514297970580886,-0.2997221538656808,0.12418196059540722,0.9559906689590502,-0.43616654321145654,58
-0.3099331346874598,0.04929429155519773,-0.5628919279816311,0.4301520882624726,-0.4317964683623189,0.012946517578965323,0.07717140271279493,0.4650818016660763,0.2813711403750537,59
0.3585425832473692,-0.39567707230125526,-0.23143797797691246,0.11469250642845635,-0.5075154931441188,-0.311164698959341,0.17886879908416953,0.8500342945664768,0.018565231965355245,60
0.11924179945990175,0.014789429177134654,-0.44359670166173965,0.1273764085034805,-0.7901067588885171,-0.09529395806523125,0.3722472479054266,0.49478727965698965,0.07352278446083434,61
