C1,Q1_percent,C2,q,single_stage_0_80,C2_effective,tau_0_80_min,E0_20,E20_40,E40_60,E60_80,observed_train_parameter_combo,d5_raw,d5_soc,passes_raw_5nn,passes_soc_5nn,passes_double_5nn,support_bootstrap_rate,passes_support_bootstrap,q2b_pred_log_life,q2b_pred_cycle_life,model_disagreement_log,candidate_type,status,status_reason
5.2,55.0,4.85,0.55,False,4.85,9.438937351308486,5.2,5.2,5.1125,4.85,False,0.7578285304952916,1.0500051478980448,True,True,True,1.0,True,5.722545265467347,305.68197541102063,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,70.0,4.4,0.7,False,4.4,9.44055944055944,5.2,5.2,5.2,4.800000000000001,False,0.5758755534498965,1.0495509903521847,True,True,True,1.0,True,6.077664411252755,436.00966531315163,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,58.0,4.8,0.58,False,4.8,9.442307692307692,5.2,5.2,5.16,4.8,False,0.6764628894598187,1.046636807288357,True,True,True,1.0,True,5.689950343110258,295.8789278483906,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.4,70.0,3.6,0.7,False,3.6,9.444444444444445,5.4,5.4,5.4,4.5,False,0.4968312857808096,1.0994116908479417,True,True,True,1.0,True,6.664305796527303,783.9190766993642,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.4,22.0,5.4,0.22,False,5.4,9.444444444444445,4.4,5.3,5.4,5.4,False,0.6232691338942646,1.2830187711323606,True,True,True,0.847,True,6.173011046027529,479.6281163545746,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.65,31.0,5.4,0.31,False,5.4,9.444444444444445,4.65,4.9875,5.4,5.4,False,0.7093564065260792,1.1413487396555113,True,True,True,0.968,True,6.14972512139005,468.58856410478916,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.8,40.0,5.4,0.4,False,5.4,9.444444444444445,4.8,4.8,5.4,5.4,False,0.7499260380197508,1.094401378024735,True,True,True,0.994,True,6.084997736195802,439.21881836655416,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.4,40.0,4.8,0.4,False,4.8,9.444444444444445,5.4,5.4,4.8,4.8,False,0.762447744111031,1.094401378024733,True,True,True,1.0,True,5.957190631599188,386.5227127878021,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.4,58.0,4.4,0.58,False,4.4,9.444444444444445,5.4,5.4,5.300000000000001,4.4,False,0.6425459564283706,1.0813779856041916,True,True,True,1.0,True,5.816961935084629,335.94986418164757,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.4,55.0,4.5,0.55,False,4.5,9.444444444444445,5.4,5.4,5.175000000000001,4.5,False,0.7340355326994098,1.1169871796945294,True,True,True,1.0,True,5.801294277605251,330.7273360038575,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
6.0,19.0,4.85,0.19,False,4.85,9.446391752577322,5.9425,4.85,4.85,4.85,False,0.7699933739444562,1.387048116206824,True,True,True,0.82,True,5.935446058688699,378.20866181120215,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.6,31.0,4.8,0.31,False,4.8,9.446428571428573,5.599999999999999,5.24,4.8,4.8,False,0.6867969735723672,1.1427214774477563,True,True,True,0.996,True,5.973068224728886,392.70874283433193,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.6,50.0,4.4,0.5,False,4.4,9.44805194805195,5.599999999999999,5.599999999999999,5.0,4.4,False,0.6520927848090335,1.1322507194873703,True,True,True,1.0,True,5.940343378683186,380.06541349536553,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,60.0,4.75,0.6,False,4.75,9.449392712550607,5.2,5.2,5.2,4.75,False,0.6869037302955032,1.0416253411390384,True,True,True,1.0,True,5.695153929722112,297.42257223656446,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.6,27.0,4.85,0.27,False,4.85,9.449558173784979,5.599999999999999,5.1125,4.85,4.85,False,0.636226343732467,1.1668829913828085,True,True,True,0.987,True,5.958491448628832,387.0258352791477,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
6.0,22.0,4.8,0.22,False,4.8,9.450000000000001,6.000000000000001,4.92,4.8,4.8,False,0.7033238324309122,1.3803152093444455,True,True,True,0.957,True,5.927626092578479,375.26261689195843,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.4,40.0,6.0,0.4,False,6.0,9.454545454545455,4.4,4.4,6.0,6.0,False,0.8431753523110703,1.6057007654590276,True,True,True,0.857,True,6.287319614598519,537.7101254072924,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
6.0,40.0,4.4,0.4,False,4.4,9.454545454545455,6.000000000000001,6.000000000000001,4.4,4.4,False,0.7008799134382616,1.5641202028078627,True,True,True,1.0,True,6.0459365650866275,422.3931709853923,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.9,50.0,5.4,0.5,False,5.4,9.45578231292517,4.9,4.9,5.15,5.4,False,0.8379956650806005,1.0239055052698682,True,True,True,1.0,True,5.920465949512403,372.58527936591344,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,31.0,5.0,0.31,False,5.0,9.456923076923076,5.2,5.109999999999999,5.0,5.000000000000001,False,0.6800735254367722,1.0322305296151462,True,True,True,0.995,True,6.018078687660695,410.78858386489475,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,69.0,4.4,0.69,False,4.4,9.461538461538462,5.2,5.2,5.2,4.760000000000001,False,0.5905721888169826,1.0285982466355181,True,True,True,1.0,True,6.03476821837497,417.7019827730738,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,30.0,5.0,0.3,False,5.0,9.461538461538462,5.2,5.1,5.0,5.000000000000001,False,0.6890173422775249,1.020116109533729,True,True,True,0.995,True,6.017665259742238,410.61878749743977,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.9,55.0,5.5,0.55,False,5.5,9.461966604823747,4.9,4.9,5.05,5.5,False,0.9097858713085477,1.0213081743612489,True,True,True,0.999,True,5.827585612923353,339.53791269814127,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,71.0,4.25,0.71,False,4.25,9.46289592760181,5.2,5.2,5.2,4.7725,False,0.574910818283664,1.0287454339585933,True,True,True,1.0,True,6.229113855345325,507.3057379874315,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.4,27.0,5.5,0.27,False,5.5,9.463636363636365,4.4,5.115,5.499999999999999,5.5,False,0.6184658438426492,1.2122137004693836,True,True,True,0.847,True,6.18690957751001,486.3407828767652,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.6,30.0,4.8,0.3,False,4.8,9.464285714285714,5.599999999999999,5.2,4.8,4.8,False,0.6729892812698292,1.1289736675822064,True,True,True,0.996,True,5.9726547968104295,392.54641963300605,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.6,65.0,3.6,0.65,False,3.6,9.464285714285715,5.599999999999999,5.599999999999999,5.6,4.1000000000000005,False,0.4800000000000002,1.1389999407320932,True,True,True,1.0,True,6.465500260981636,642.5857436272458,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.65,37.0,5.5,0.37,False,5.5,9.465102639296187,4.65,4.777500000000001,5.499999999999999,5.5,False,0.7313616040771951,1.1170321848533233,True,True,True,0.968,True,6.148018614727855,467.78959651396787,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
6.0,58.0,3.6,0.58,False,3.6,9.466666666666669,6.000000000000001,6.000000000000001,5.76,3.6000000000000005,False,0.48338939388700825,1.3296963510880666,True,True,True,1.0,True,6.365337661872246,581.3410919012982,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,55.0,4.8,0.55,False,4.8,9.471153846153847,5.2,5.2,5.1000000000000005,4.8,False,0.7567721464434676,1.0043232419851174,True,True,True,1.0,True,5.7302405671958905,308.04336459292693,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,58.0,4.75,0.58,False,4.75,9.471255060728746,5.2,5.2,5.154999999999999,4.75,False,0.6776444796619588,1.0063800558263662,True,True,True,1.0,True,5.700350130045996,298.97206174528003,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.4,65.0,4.0,0.65,False,4.0,9.472222222222223,5.4,5.4,5.4,4.3500000000000005,False,0.5348583638569703,1.0107610062453773,True,True,True,1.0,True,6.20660999023175,496.0168957871473,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.4,38.0,4.8,0.38,False,4.8,9.472222222222223,5.4,5.34,4.8,4.8,False,0.7183456271538239,1.0791154452516252,True,True,True,1.0,True,5.9742141209324,393.15900421896924,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
6.0,24.0,4.75,0.24,False,4.75,9.473684210526317,6.000000000000001,5.0,4.75,4.75,False,0.6928226243242278,1.3261897577566526,True,True,True,0.987,True,5.933155857371724,377.34347893547005,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,27.0,5.0,0.27,False,5.0,9.475384615384616,5.2,5.069999999999999,5.0,5.000000000000001,False,0.7219941206160073,0.9901894132478375,True,True,True,0.983,True,6.0111972132891855,407.97145686355617,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,50.0,4.85,0.5,False,4.85,9.480570975416336,5.2,5.2,5.025,4.85,False,0.7484985821970674,0.9928894370518698,True,True,True,1.0,True,5.833288954270089,341.47994608986806,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.65,38.0,5.5,0.38,False,5.5,9.485043988269794,4.65,4.735,5.499999999999999,5.5,False,0.7517272627429585,1.1018303543142247,True,True,True,0.968,True,6.141081900517436,464.5559023450557,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.4,37.0,4.8,0.37,False,4.8,9.48611111111111,5.4,5.31,4.8,4.8,False,0.6970052786158563,1.0576092057614566,True,True,True,1.0,True,5.981150835142818,395.8957167932374,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,70.0,4.25,0.7,False,4.25,9.488687782805432,5.2,5.2,5.2,4.725,False,0.5882454020740193,0.9925103439177198,True,True,True,1.0,True,6.1818848726542335,483.9031931964511,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,24.0,5.0,0.24,False,5.0,9.48923076923077,5.2,5.04,5.0,5.000000000000001,False,0.7632168761236875,0.9739476593707466,True,True,True,0.957,True,6.010292011877904,407.6023276184025,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.4,60.0,4.25,0.6,False,4.25,9.490196078431373,5.4,5.4,5.4,4.25,False,0.6155406616320722,0.9484715521323176,True,True,True,1.0,True,5.9159861961622235,370.9199221921933,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.4,70.0,3.5,0.7,False,3.5,9.492063492063494,5.4,5.4,5.4,4.449999999999999,False,0.4427563249297587,1.0367477415433706,True,True,True,1.0,True,6.694687818681489,808.1016205993755,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.4,24.0,5.4,0.24,False,5.4,9.494949494949495,4.4,5.2,5.4,5.4,False,0.6127015495129018,1.1601204164462862,True,True,True,0.847,True,6.168141023885035,477.2979952836807,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.4,40.0,4.75,0.4,False,4.75,9.497076023391811,5.4,5.4,4.75,4.75,False,0.7655890297672767,1.0620969903531108,True,True,True,1.0,True,5.967590418534927,390.56344158703007,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,22.0,5.0,0.22,False,5.0,9.49846153846154,5.2,5.02,5.0,5.000000000000001,False,0.7446407159955514,0.9536754048507591,True,True,True,0.916,True,6.015162034020397,409.59220141111433,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.6,24.0,4.85,0.24,False,4.85,9.499263622974965,5.599999999999999,5.0,4.85,4.85,False,0.6248199740725322,1.0975922812405172,True,True,True,0.972,True,5.9575862472175505,386.67565746148887,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.0,30.0,6.0,0.3,False,6.0,9.5,4.0,5.0,6.0,6.0,False,0.8555043863721806,1.5611790071435023,True,True,True,0.857,True,6.348632012509072,571.7100815834104,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
6.0,50.0,4.0,0.5,False,4.0,9.5,6.000000000000001,6.000000000000001,5.0,4.0,False,0.524161137398781,1.3646135986888597,True,True,True,1.0,True,6.229828834720917,507.66858082432725,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,65.0,4.5,0.65,False,4.5,9.5,5.2,5.2,5.2,4.675,False,0.6633803353942255,0.974326726497029,True,True,True,1.0,True,5.850553463431895,347.4266152031644,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.4,69.0,3.6,0.69,False,3.6,9.500000000000002,5.4,5.4,5.4,4.409999999999999,False,0.49928980174088194,1.0091016710403047,True,True,True,1.0,True,6.62140960364952,751.0029678717883,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.6,70.0,3.0,0.7,False,3.0,9.500000000000002,5.599999999999999,5.599999999999999,5.6,4.299999999999999,False,0.3796480647405233,1.1014802280003562,True,True,True,0.999,True,6.571423483028145,714.3860360924806,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
6.0,65.0,3.0,0.65,False,3.0,9.500000000000002,6.000000000000001,6.000000000000001,6.0,3.7500000000000004,False,0.4285714285714286,1.3418920369614635,True,True,True,1.0,True,6.357744938262187,576.9438443349192,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.9,58.0,5.5,0.58,False,5.5,9.50204081632653,4.9,4.9,4.960000000000001,5.5,False,0.8441612943130756,0.9601152983379516,True,True,True,0.996,True,5.78729538883772,326.12977625979727,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,55.0,4.75,0.55,False,4.75,9.504048582995953,5.2,5.2,5.0875,4.75,False,0.7578285304952916,0.9451137120484279,True,True,True,1.0,True,5.74064035413163,311.263666152295,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.0,19.0,5.5,0.19,False,5.5,9.504545454545458,4.075,5.5,5.499999999999999,5.5,False,0.6598780663880265,1.5049170620692323,True,True,True,0.847,True,6.224585429489476,505.0136352922059,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.4,31.0,4.85,0.31,False,4.85,9.506300114547537,5.4,5.1525,4.85,4.85,False,0.6091182151274084,1.040080142056416,True,True,True,0.996,True,5.9930253922901615,400.6248255740133,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.6,31.0,4.75,0.31,False,4.75,9.510902255639099,5.599999999999999,5.217499999999999,4.75,4.75,False,0.6902826108980024,1.0525378172876276,True,True,True,0.996,True,5.983468011664624,396.8141407175097,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,19.0,5.0,0.19,False,5.0,9.512307692307694,5.190000000000001,5.0,5.0,5.000000000000001,False,0.6882393983111946,0.9224567938868089,True,True,True,0.808,True,6.030677301859161,415.99668931789915,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.9,55.0,5.4,0.55,False,5.4,9.512471655328799,4.9,4.9,5.025,5.4,False,0.862850121187135,0.9268044167450809,True,True,True,0.999,True,5.80972226070966,333.52647940170965,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.6,58.0,4.0,0.58,False,4.0,9.514285714285716,5.599999999999999,5.599999999999999,5.4399999999999995,4.0,False,0.46598808778678424,1.0613679448252276,True,True,True,1.0,True,6.1213204003426505,455.465694691113,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,69.0,4.25,0.69,False,4.25,9.51447963800905,5.2,5.2,5.2,4.677499999999999,False,0.595714285714286,0.9579666214220701,True,True,True,1.0,True,6.138988679776449,463.5845013279859,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.6,27.0,4.8,0.27,False,4.8,9.517857142857144,5.599999999999999,5.08,4.8,4.8,False,0.637482517767494,1.0895092885170437,True,True,True,0.996,True,5.966186750357377,390.0156046933164,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.4,30.0,4.85,0.3,False,4.85,9.518900343642612,5.4,5.125,4.85,4.85,False,0.6097879357043824,1.0153033261710194,True,True,True,0.996,True,5.992611964371705,400.4592303195037,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,50.0,4.8,0.5,False,4.8,9.519230769230768,5.2,5.2,5.0,4.8,False,0.7234985332058526,0.9362722370296603,True,True,True,1.0,True,5.840984255998634,344.1178741176833,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.4,55.0,4.4,0.55,False,4.4,9.52020202020202,5.4,5.4,5.15,4.4,False,0.6557500768321012,1.0452833072872143,True,True,True,1.0,True,5.857252159170263,349.76173277901967,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.8,50.0,5.5,0.5,False,5.5,9.522727272727273,4.8,4.8,5.15,5.5,False,0.8920442728328442,0.9577741495078188,True,True,True,0.999,True,5.954742423495944,385.57758216056806,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
7.0,24.0,4.5,0.24,False,4.5,9.523809523809526,7.0,5.0,4.5,4.5,False,0.9687170665896423,2.1184527048393904,True,True,True,0.807,True,5.993955224288659,400.9975125975329,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.65,40.0,5.5,0.4,False,5.5,9.52492668621701,4.65,4.65,5.499999999999999,5.5,False,0.7939773296511686,1.102266198821841,True,True,True,0.968,True,6.124058411184225,456.71447350596594,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
6.0,19.0,4.8,0.19,False,4.8,9.525000000000002,5.94,4.8,4.8,4.8,False,0.7563661784601208,1.3395513213934251,True,True,True,0.957,True,5.9431413604172425,381.13031867796167,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
6.0,22.0,4.75,0.22,False,4.75,9.526315789473685,6.000000000000001,4.875,4.75,4.75,False,0.7021854550368485,1.3383841891739872,True,True,True,0.957,True,5.9380258795142185,379.18563205557564,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
6.0,38.0,4.4,0.38,False,4.4,9.52727272727273,6.000000000000001,5.840000000000001,4.4,4.4,False,0.6795917141631321,1.4331589059885235,True,True,True,1.0,True,6.062960054419839,429.64533001370955,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.4,38.0,4.75,0.38,False,4.75,9.527485380116959,5.4,5.335000000000001,4.75,4.75,False,0.7216789037037321,1.0067342867505453,True,True,True,1.0,True,5.984613907868138,397.2691091583791,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.9,60.0,5.5,0.6,False,5.5,9.528756957328385,4.9,4.9,4.9,5.5,False,0.8025190728231314,0.9229869213917022,True,True,True,0.985,True,5.782099188513835,324.43953582781717,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.6,30.0,4.75,0.3,False,4.75,9.530075187969924,5.599999999999999,5.174999999999999,4.75,4.75,False,0.6765460610365573,1.0335961295014353,True,True,True,0.996,True,5.983054583746169,396.65012058088723,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.6,22.0,4.85,0.22,False,4.85,9.532400589101622,5.599999999999999,4.924999999999999,4.85,4.85,False,0.5999049935410687,1.086997275983465,True,True,True,0.95,True,5.962456269360045,388.5633693437005,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.6,65.0,3.5,0.65,False,3.5,9.535714285714286,5.599999999999999,5.599999999999999,5.6,4.025,False,0.4427563249297588,1.0743286793701343,True,True,True,1.0,True,6.4958822831358205,662.408399328156,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,13.0,5.0,0.13,False,5.0,9.540000000000001,5.13,5.0,5.0,5.000000000000001,False,0.7500000000000003,0.8621710971729716,True,True,True,0.808,True,6.091264682186769,441.98002209971224,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
7.0,27.0,4.4,0.27,False,4.4,9.541558441558442,7.0,5.31,4.4,4.4,False,0.9374436037458906,2.030307956166633,True,True,True,0.892,True,6.050818307264953,424.46022685587303,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,71.0,4.0,0.71,False,4.0,9.542307692307693,5.2,5.2,5.2,4.66,False,0.6469331101277722,0.9318578110420875,True,True,True,1.0,True,6.456904328491687,637.0857924265651,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.4,37.0,4.75,0.37,False,4.75,9.542690058479533,5.4,5.302499999999999,4.75,4.75,False,0.7004401176534418,0.9823250626036577,True,True,True,1.0,True,5.991550622078557,400.03443147005254,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.4,30.0,5.5,0.3,False,5.5,9.545454545454545,4.4,4.95,5.499999999999999,5.5,False,0.6403124237432852,1.1429233873628908,True,True,True,0.938,True,6.1933776239630625,489.4966528067716,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,65.0,4.4,0.65,False,4.4,9.545454545454545,5.2,5.2,5.2,4.6000000000000005,False,0.6585388898066349,0.9357904442561915,True,True,True,1.0,True,5.906511344996906,367.4221079372496,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.9,58.0,5.4,0.58,False,5.4,9.546485260770975,4.9,4.9,4.95,5.4,False,0.7933525640069032,0.8648305639424695,True,True,True,0.996,True,5.7694320366240275,320.35573064472396,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.0,31.0,6.0,0.31,False,6.0,9.55,4.0,4.9,6.0,6.0,False,0.8616843969807046,1.511474973667528,True,True,True,0.857,True,6.349045440427528,571.9464913582326,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.4,58.0,4.25,0.58,False,4.25,9.55032679738562,5.4,5.4,5.285000000000001,4.25,False,0.584940691219971,0.9087014066561984,True,True,True,1.0,True,5.921182396486108,372.8523126079189,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.65,37.0,5.4,0.37,False,5.4,9.551971326164875,4.65,4.7625,5.4,5.4,False,0.7206274060971919,0.9575591258919273,True,True,True,0.968,True,6.130155262514163,459.5074994313123,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.4,69.0,3.5,0.69,False,3.5,9.552380952380954,5.4,5.4,5.4,4.3549999999999995,False,0.43438027635908594,0.9295527213118372,True,True,True,1.0,True,6.651791625803704,774.170106903618,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.4,50.0,4.5,0.5,False,4.5,9.555555555555555,5.4,5.4,4.95,4.5,False,0.6894337368819575,0.9567290734630779,True,True,True,1.0,True,5.912037966407993,369.45833236384954,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.4,27.0,4.85,0.27,False,4.85,9.556701030927837,5.4,5.0424999999999995,4.85,4.85,False,0.6197469035741895,0.9392378023328963,True,True,True,0.987,True,5.986143917918652,397.877400115125,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,50.0,4.75,0.5,False,4.75,9.558704453441297,5.2,5.2,4.975,4.75,False,0.6998929400637074,0.8812571939556437,True,True,True,1.0,True,5.851384042934372,347.71530049981595,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
6.0,37.0,4.4,0.37,False,4.4,9.563636363636364,6.000000000000001,5.760000000000001,4.4,4.4,False,0.6705221845696088,1.3820166108678948,True,True,True,1.0,True,6.069896768630257,432.63601766045423,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,40.0,4.85,0.4,False,4.85,9.56383822363204,5.2,5.2,4.85,4.85,False,0.6914940798734289,0.8927768211157813,True,True,True,1.0,True,5.98140761918364,395.9973895485514,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.9,60.0,5.4,0.6,False,5.4,9.569160997732427,4.9,4.9,4.9,5.4,False,0.7488904207191456,0.8289668887278584,True,True,True,0.992,True,5.764235836300143,318.6954154942273,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.4,31.0,4.8,0.31,False,4.8,9.569444444444445,5.4,5.13,4.8,4.8,False,0.5821319291261762,0.9621573533129664,True,True,True,1.0,True,6.000720694018705,403.71964700678353,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.65,38.0,5.4,0.38,False,5.4,9.56989247311828,4.65,4.7250000000000005,5.4,5.4,False,0.7005229688218214,0.9450491461681696,True,True,True,0.968,True,6.123218548303744,456.33105700387136,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.4,27.0,5.4,0.27,False,5.4,9.570707070707071,4.4,5.050000000000001,5.4,5.4,False,0.6066763964421236,1.114452052749774,True,True,True,0.847,True,6.1690462252963165,477.73024170813534,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
6.0,58.0,3.5,0.58,False,3.5,9.571428571428573,6.000000000000001,6.000000000000001,5.75,3.4999999999999996,False,0.446396570281609,1.313233888422815,True,True,True,1.0,True,6.395719684026431,599.2744563181648,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.6,24.0,4.8,0.24,False,4.8,9.571428571428573,5.599999999999999,4.96,4.8,4.8,False,0.612002635423497,1.0263599692441987,True,True,True,0.972,True,5.965281548946095,389.6627217566879,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.4,31.0,5.5,0.31,False,5.5,9.572727272727272,4.4,4.8950000000000005,5.499999999999999,5.5,False,0.6421565875299916,1.088259615892564,True,True,True,0.938,True,6.193791051881519,489.69906622782935,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
