C1,Q1_percent,C2,q,single_stage_0_80,C2_effective,tau_0_80_min,E0_20,E20_40,E40_60,E60_80,observed_train_parameter_combo,d5_raw,d5_soc,passes_raw_5nn,passes_soc_5nn,passes_double_5nn,support_bootstrap_rate,passes_support_bootstrap,q2b_pred_log_life,q2b_pred_cycle_life,model_disagreement_log,candidate_type,status,status_reason
2.0,70.0,4.0,0.7,False,4.0,22.5,2.0,2.0,2.0,3.0000000000000004,False,1.8851346511751426,17.802445436005286,False,False,False,0.0,False,6.1775311455782305,481.8009902915137,N/A,new_parameter_combo,rejected,no_support
2.0,70.0,4.25,0.7,False,4.25,22.411764705882355,2.0,2.0,2.0,3.1250000000000004,False,1.8269462644153567,17.676285673543017,False,False,False,0.0,False,5.949740672431869,383.6538341436726,N/A,new_parameter_combo,rejected,no_support
2.0,70.0,4.4,0.7,False,4.4,22.363636363636363,2.0,2.0,2.0,3.2000000000000006,False,1.8018137120860265,17.607646486623945,False,False,False,0.0,False,5.84552021103039,345.6823227723161,N/A,new_parameter_combo,rejected,no_support
2.0,70.0,4.5,0.7,False,4.5,22.333333333333336,2.0,2.0,2.0,3.250000000000001,False,1.7893386077154951,17.564512515075595,False,False,False,0.0,False,5.789562329465379,326.86993172676654,N/A,new_parameter_combo,rejected,no_support
2.0,70.0,4.75,0.7,False,4.75,22.263157894736842,2.0,2.0,2.0,3.375000000000001,False,1.7736213386913302,17.464940039640158,False,False,False,0.0,False,5.696996116678761,297.97098520426607,N/A,new_parameter_combo,rejected,no_support
2.0,70.0,4.8,0.7,False,4.8,22.25,2.0,2.0,2.0,3.400000000000001,False,1.773170226758059,17.4463295207574,False,False,False,0.0,False,5.686596329743022,294.88820834128893,N/A,new_parameter_combo,rejected,no_support
2.0,70.0,4.85,0.7,False,4.85,22.23711340206186,2.0,2.0,2.0,3.4250000000000003,False,1.7736213386913302,17.428123925961938,False,False,False,0.0,False,5.678901028014478,292.62766354439276,N/A,new_parameter_combo,rejected,no_support
2.0,70.0,5.0,0.7,False,5.0,22.2,2.0,2.0,2.0,3.500000000000001,False,1.7164272338143534,17.375822071793852,False,False,False,0.0,False,5.672042034072016,290.62739991280495,N/A,new_parameter_combo,rejected,no_support
2.0,70.0,5.4,0.7,False,5.4,22.11111111111111,2.0,2.0,2.0,3.700000000000001,False,1.702507754185345,17.251553575773645,False,False,False,0.0,False,5.711667533548082,302.3748683513635,N/A,new_parameter_combo,rejected,no_support
2.0,70.0,5.5,0.7,False,5.5,22.09090909090909,2.0,2.0,2.0,3.750000000000001,False,1.7041069183095923,17.223561027708723,False,False,False,0.0,False,5.729530885761775,307.8248294904973,N/A,new_parameter_combo,rejected,no_support
2.0,70.0,6.0,0.7,False,6.0,22.0,2.0,2.0,2.0,4.000000000000001,False,1.7437936593905294,17.0992086936348,False,False,False,0.0,False,5.866589510898292,353.0428758533118,N/A,new_parameter_combo,rejected,no_support
2.0,71.0,3.0,0.71,False,3.0,23.1,2.0,2.0,2.0,2.45,False,2.070850442722133,18.663294582082386,False,False,False,0.0,False,6.446073024099688,630.2225582718905,N/A,new_parameter_combo,rejected,no_support
2.0,71.0,3.5,0.71,False,3.5,22.842857142857145,2.0,2.0,2.0,2.6750000000000003,False,2.039607805437115,18.29297895201763,False,False,False,0.0,False,6.541684890463212,693.4539882926626,N/A,new_parameter_combo,rejected,no_support
2.0,71.0,3.6,0.71,False,3.6,22.8,2.0,2.0,2.0,2.72,False,2.0125164468842467,18.231257137973998,False,False,False,0.0,False,6.511302868309027,672.7022893886477,N/A,new_parameter_combo,rejected,no_support
2.0,71.0,4.0,0.71,False,4.0,22.65,2.0,2.0,2.0,2.9000000000000004,False,1.881016334054437,18.015359248547533,False,False,False,0.0,False,6.224760128269322,505.10186826496886,N/A,new_parameter_combo,rejected,no_support
2.0,71.0,4.25,0.71,False,4.25,22.570588235294117,2.0,2.0,2.0,3.0125,False,1.8226964774694643,17.901246569021133,False,False,False,0.0,False,5.99696965512296,402.20811558676616,N/A,new_parameter_combo,rejected,no_support
2.0,71.0,4.4,0.71,False,4.4,22.527272727272727,2.0,2.0,2.0,3.0800000000000005,False,1.7975045059692043,17.839105098803692,False,False,False,0.0,False,5.892749193721482,362.40022452595264,N/A,new_parameter_combo,rejected,no_support
2.0,71.0,4.5,0.71,False,4.5,22.5,2.0,2.0,2.0,3.1250000000000004,False,1.7849992854283145,17.800029873625082,False,False,False,0.0,False,5.83679131215647,342.67802790305035,N/A,new_parameter_combo,rejected,no_support
2.0,71.0,4.75,0.71,False,4.75,22.436842105263157,2.0,2.0,2.0,3.237500000000001,False,1.769243467977088,17.70974064465902,False,False,False,0.0,False,5.744225099369853,312.3814694203196,N/A,new_parameter_combo,rejected,no_support
2.0,71.0,4.8,0.71,False,4.8,22.425,2.0,2.0,2.0,3.2600000000000007,False,1.7687912395134688,17.692849892257655,False,False,False,0.0,False,5.733825312434114,309.1496031844457,N/A,new_parameter_combo,rejected,no_support
2.0,71.0,4.85,0.71,False,4.85,22.41340206185567,2.0,2.0,2.0,3.2825000000000006,False,1.769243467977088,17.676321387180387,False,False,False,0.0,False,5.72613001070557,306.77973383337206,N/A,new_parameter_combo,rejected,no_support
2.0,71.0,5.0,0.71,False,5.0,22.38,2.0,2.0,2.0,3.3500000000000005,False,1.735582005541422,17.628806107893453,False,False,False,0.0,False,5.719271016763107,304.6827333753067,N/A,new_parameter_combo,rejected,no_support
2.0,71.0,5.4,0.71,False,5.4,22.299999999999997,2.0,2.0,2.0,3.5300000000000007,False,1.7193377937390881,17.515683080637544,False,False,False,0.0,False,5.758896516239174,316.9983333331016,N/A,new_parameter_combo,rejected,no_support
2.0,71.0,5.5,0.71,False,5.5,22.28181818181818,2.0,2.0,2.0,3.575000000000001,False,1.7204650534085255,17.490146697759837,False,False,False,0.0,False,5.776759868452867,322.71186570189667,N/A,new_parameter_combo,rejected,no_support
2.0,71.0,6.0,0.71,False,6.0,22.2,2.0,2.0,2.0,3.800000000000001,False,1.7663521732655696,17.37637455485575,False,False,False,0.0,False,5.9138184935893845,370.1167489573886,N/A,new_parameter_combo,rejected,no_support
3.6,2.0,3.0,0.02,False,3.0,15.933333333333334,3.0600000000000005,3.0000000000000004,3.0,3.0,False,1.76928243410504,8.05869277624953,False,False,False,0.0,False,7.156908713489614,1282.9388650618987,N/A,new_parameter_combo,rejected,no_support
3.6,2.0,3.5,0.02,False,3.5,13.704761904761906,3.5100000000000007,3.5,3.5,3.4999999999999996,False,1.5620499351813315,4.840496120180949,False,False,False,0.0,False,7.252520579853138,1411.6585657491162,N/A,new_parameter_combo,rejected,no_support
3.6,2.0,3.6,0.02,False,3.6,13.333333333333334,3.600000000000001,3.6,3.6,3.6000000000000005,False,1.5014659503298773,4.326824973291096,False,False,False,0.0,False,7.222138557698952,1369.4145034086212,N/A,new_parameter_combo,rejected,no_support
3.6,2.0,4.0,0.02,False,4.0,12.033333333333335,3.96,4.0,4.0,4.0,False,1.2806248474865702,2.8213871185654638,False,True,False,0.0,False,6.935595817659248,1028.2317081594172,N/A,new_parameter_combo,rejected,no_support
3.6,2.0,4.25,0.02,False,4.25,11.345098039215687,4.1850000000000005,4.25,4.25,4.25,False,1.1534124724627586,2.363280551171644,True,True,True,0.301,False,6.707805344512886,818.7717442937903,N/A,new_parameter_combo,rejected,no_support
3.6,2.0,4.4,0.02,False,4.4,10.96969696969697,4.32,4.4,4.4,4.4,False,1.1092339699089642,1.7375521081723504,True,True,True,0.301,False,6.603584883111407,737.7351487169701,N/A,new_parameter_combo,rejected,no_support
3.6,2.0,4.5,0.02,False,4.5,10.733333333333334,4.41,4.5,4.5,4.5,False,1.0770329614269012,1.3291785318846157,True,True,True,0.301,False,6.547627001546396,697.5868356808671,N/A,new_parameter_combo,rejected,no_support
3.6,2.0,4.75,0.02,False,4.75,10.185964912280703,4.635,4.75,4.75,4.75,False,1.0198039027185575,0.4776224155795723,True,True,True,0.301,False,6.455060788759778,635.9123814028475,N/A,new_parameter_combo,rejected,no_support
3.6,2.0,4.8,0.02,False,4.8,10.083333333333334,4.680000000000001,4.8,4.8,4.8,False,1.0127191120937735,0.3749644368557154,True,True,True,0.301,False,6.44466100182404,629.333297956433,N/A,new_parameter_combo,rejected,no_support
3.6,2.0,4.85,0.02,False,4.85,9.98281786941581,4.725,4.85,4.85,4.85,False,1.0071742649611342,0.2906267768362734,True,True,True,0.301,False,6.436965700095495,624.508974460383,N/A,new_parameter_combo,rejected,no_support
3.6,2.0,5.0,0.02,False,5.0,9.693333333333333,4.86,5.0,5.0,5.000000000000001,False,1.0000000000000004,0.6156756516633941,True,True,True,0.54,False,6.430106706153032,620.2401279197552,N/A,new_parameter_combo,rejected,no_support
3.6,2.0,5.4,0.02,False,5.4,9.0,5.220000000000001,5.4,5.4,5.4,False,0.9329523031752478,1.8945625777716597,True,True,True,0.714,False,6.469732205629099,645.31089319946,N/A,new_parameter_combo,rejected,no_support
3.6,2.0,5.5,0.02,False,5.5,8.842424242424244,5.31,5.5,5.499999999999999,5.5,False,0.9679785275753484,2.075759934635524,True,True,True,0.537,False,6.487595557842792,656.9418839288558,N/A,new_parameter_combo,rejected,no_support
3.6,2.0,6.0,0.02,False,6.0,8.133333333333335,5.760000000000001,6.000000000000001,6.0,6.0,False,1.1336234122566131,3.4748242277792367,True,False,False,0.0,False,6.6246541829793095,753.4436138716209,N/A,new_parameter_combo,rejected,no_support
3.6,4.0,3.0,0.04,False,3.0,15.866666666666669,3.1199999999999997,3.0000000000000004,3.0,3.0,False,1.74133188528031,7.948930242894659,False,False,False,0.0,False,7.108250773346999,1222.008106304977,N/A,new_parameter_combo,rejected,no_support
3.6,4.0,3.5,0.04,False,3.5,13.695238095238095,3.52,3.5,3.5,3.4999999999999996,False,1.526428571428572,4.824244125987859,False,False,False,0.0,False,7.203862639710523,1344.614507876061,N/A,new_parameter_combo,rejected,no_support
3.6,4.0,3.6,0.04,False,3.6,13.333333333333332,3.6,3.6,3.6,3.6000000000000005,False,1.5025529295577078,4.326824973291096,False,False,False,0.0,False,7.173480617556338,1304.3767475048016,N/A,new_parameter_combo,rejected,no_support
3.6,4.0,4.0,0.04,False,4.0,12.066666666666666,3.92,4.0,4.0,4.0,False,1.2818991013814038,2.8576452667162817,False,False,False,0.0,False,6.886937877516633,979.3977848430039,N/A,new_parameter_combo,rejected,no_support
3.6,4.0,4.25,0.04,False,4.25,11.39607843137255,4.12,4.25,4.25,4.25,False,1.1244953516659677,2.4297322051082237,True,True,True,0.301,False,6.659147404370271,779.885726427193,N/A,new_parameter_combo,rejected,no_support
3.6,4.0,4.4,0.04,False,4.4,11.030303030303028,4.24,4.4,4.4,4.4,False,1.0818470246268084,1.823833352723862,True,True,True,0.301,False,6.554926942968792,702.6978109317384,N/A,new_parameter_combo,rejected,no_support
3.6,4.0,4.5,0.04,False,4.5,10.799999999999999,4.319999999999999,4.5,4.5,4.5,False,1.0639515894503278,1.450542882534482,True,True,True,0.301,False,6.498969061403781,664.4562662091687,N/A,new_parameter_combo,rejected,no_support
3.6,4.0,4.75,0.04,False,4.75,10.266666666666666,4.52,4.75,4.75,4.75,False,1.0214035960982564,0.5724318428322298,True,True,True,0.301,False,6.406402848617163,605.7109236740514,N/A,new_parameter_combo,rejected,no_support
3.6,4.0,4.8,0.04,False,4.8,10.166666666666668,4.56,4.8,4.8,4.8,False,1.0143299789133957,0.4425548561367935,True,True,True,0.54,False,6.396003061681425,599.4443013723039,N/A,new_parameter_combo,rejected,no_support
3.6,4.0,4.85,0.04,False,4.85,10.068728522336771,4.6,4.85,4.85,4.85,False,1.0087939859666344,0.34691523310655686,True,True,True,0.54,False,6.38830775995288,594.8491000106817,N/A,new_parameter_combo,rejected,no_support
3.6,4.0,5.0,0.04,False,5.0,9.786666666666665,4.72,5.0,5.0,5.000000000000001,False,1.0016313224547493,0.5058292814471116,True,True,True,0.54,False,6.3814487660104176,590.7829942754194,N/A,new_parameter_combo,rejected,no_support
3.6,4.0,5.4,0.04,False,5.4,9.111111111111109,5.04,5.4,5.4,5.4,False,0.8988534540667663,1.689315129180518,True,True,True,0.714,False,6.421074265486485,614.6630709005758,N/A,new_parameter_combo,rejected,no_support
3.6,4.0,5.5,0.04,False,5.5,8.957575757575757,5.12,5.5,5.499999999999999,5.5,False,0.9406048755390097,1.9338271548427872,True,True,True,0.714,False,6.438937617700177,625.741669688674,N/A,new_parameter_combo,rejected,no_support
3.6,4.0,6.0,0.04,False,6.0,8.266666666666666,5.5200000000000005,6.000000000000001,6.0,6.0,False,1.1029644655404356,3.2812200655385446,True,False,False,0.0,False,6.575996242836695,717.6602321969688,N/A,new_parameter_combo,rejected,no_support
3.6,13.0,3.0,0.13,False,3.0,15.566666666666668,3.39,3.0000000000000004,3.0,3.0,False,1.6280208283686182,7.517515934405902,False,False,False,0.0,False,6.9434775912303826,1036.368019824388,N/A,new_parameter_combo,rejected,no_support
3.6,13.0,3.5,0.13,False,3.5,13.652380952380954,3.5650000000000004,3.5,3.5,3.4999999999999996,False,1.3664285714285718,4.751245361770901,False,False,False,0.0,False,7.0390894575939065,1140.3487978228495,N/A,new_parameter_combo,rejected,no_support
3.6,13.0,3.6,0.13,False,3.6,13.333333333333334,3.6,3.6,3.6,3.6000000000000005,False,1.3640846897521897,4.326824973291097,False,False,False,0.0,False,7.008707435439722,1106.2237148361064,N/A,new_parameter_combo,rejected,no_support
3.6,13.0,4.0,0.13,False,4.0,12.216666666666669,3.7399999999999998,4.0,4.0,4.0,False,1.2272418054236878,3.032995184481957,False,False,False,0.0,False,6.722164695400017,830.6135922185266,N/A,new_parameter_combo,rejected,no_support
3.6,13.0,4.25,0.13,False,4.25,11.625490196078433,3.8275,4.25,4.25,4.25,False,1.0325320571195804,2.641274595898472,True,True,True,0.08,False,6.494374222253655,661.4101999949742,N/A,new_parameter_combo,rejected,no_support
3.6,13.0,4.4,0.13,False,4.4,11.303030303030305,3.88,4.4,4.4,4.4,False,0.9479220695816722,2.29555365251808,True,True,True,0.545,False,6.390153760852177,595.9482061475852,N/A,new_parameter_combo,rejected,no_support
3.6,13.0,4.5,0.13,False,4.5,11.100000000000001,3.9150000000000005,4.5,4.5,4.5,False,0.9274460900774776,1.969722210450252,True,True,True,0.545,False,6.334195879287165,563.5160857920226,N/A,new_parameter_combo,rejected,no_support
3.6,13.0,4.75,0.13,False,4.75,10.62982456140351,4.0024999999999995,4.75,4.75,4.75,False,0.9056247843339982,1.2712889411260226,True,True,True,0.54,False,6.241629666500547,513.6949806758586,N/A,new_parameter_combo,rejected,no_support
3.6,13.0,4.8,0.13,False,4.8,10.541666666666668,4.02,4.8,4.8,4.8,False,0.9065077219748328,1.1596417799241692,True,True,True,0.54,False,6.2312298795648084,508.38034576276704,N/A,new_parameter_combo,rejected,no_support
3.6,13.0,4.85,0.13,False,4.85,10.455326460481102,4.0375000000000005,4.85,4.85,4.85,False,0.9091513900335855,1.0634232852933017,True,True,True,0.54,False,6.223534577836264,504.48321962156757,N/A,new_parameter_combo,rejected,no_support
3.6,13.0,5.0,0.13,False,5.0,10.206666666666667,4.09,5.0,5.0,5.000000000000001,False,0.9274460900774776,0.9015901095646122,True,True,True,0.714,False,6.216675583893801,501.0348120966843,N/A,new_parameter_combo,rejected,no_support
3.6,13.0,5.4,0.13,False,5.4,9.61111111111111,4.23,5.4,5.4,5.4,False,0.8084873639099389,1.2862543578112082,True,True,True,0.714,False,6.256301083369869,521.2871717967365,N/A,new_parameter_combo,rejected,no_support
3.6,13.0,5.5,0.13,False,5.5,9.475757575757576,4.265,5.5,5.499999999999999,5.5,False,0.854664739884618,1.4641596963154242,True,True,True,0.714,False,6.274164435583561,530.6827768088565,N/A,new_parameter_combo,rejected,no_support
3.6,13.0,6.0,0.13,False,6.0,8.866666666666667,4.44,6.000000000000001,6.0,6.0,False,0.9943719174454205,2.5339370599663957,True,True,True,0.302,False,6.411223060720078,608.6376267974302,N/A,new_parameter_combo,rejected,no_support
3.6,19.0,3.0,0.19,False,3.0,15.366666666666667,3.5700000000000003,3.0000000000000004,3.0,3.0,False,1.6155494421403516,7.2377434199327695,False,False,False,0.0,False,6.882890210902775,975.4415213469292,N/A,new_parameter_combo,rejected,no_support
3.6,19.0,3.5,0.19,False,3.5,13.623809523809527,3.595,3.5,3.5,3.4999999999999996,False,1.3085874628618392,4.702706039648467,False,False,False,0.0,False,6.978502077266299,1073.309427671213,N/A,new_parameter_combo,rejected,no_support
3.6,19.0,3.6,0.19,False,3.6,13.333333333333336,3.6,3.6,3.6,3.6000000000000005,False,1.2750000000000006,4.326824973291099,False,False,False,0.0,False,6.948120055112113,1041.1905063730428,N/A,new_parameter_combo,rejected,no_support
3.6,19.0,4.0,0.19,False,4.0,12.316666666666668,3.62,4.0,4.0,4.0,False,1.1935199185260243,3.200936550049732,True,False,False,0.0,False,6.661577315072409,781.7830833706813,N/A,new_parameter_combo,rejected,no_support
3.6,19.0,4.25,0.19,False,4.25,11.778431372549022,3.6325000000000007,4.25,4.25,4.25,False,1.003666746871446,2.840082551150826,True,False,False,0.0,False,6.433786841926047,622.5269010392631,N/A,new_parameter_combo,rejected,no_support
3.6,19.0,4.4,0.19,False,4.4,11.484848484848486,3.64,4.4,4.4,4.4,False,0.8892700084671609,2.6237604769896263,True,True,True,0.545,False,6.329566380524568,560.9133181734771,N/A,new_parameter_combo,rejected,no_support
3.6,19.0,4.5,0.19,False,4.5,11.3,3.6450000000000005,4.5,4.5,4.5,False,0.8674105994044484,2.3253087010875895,True,True,True,0.545,False,6.2736084989595575,530.3878328101823,N/A,new_parameter_combo,rejected,no_support
3.6,19.0,4.75,0.19,False,4.75,10.871929824561406,3.6575,4.75,4.75,4.75,False,0.8440385938801522,1.7598754256000728,True,True,True,0.831,True,6.181042286172939,483.49563463338876,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
3.6,19.0,4.8,0.19,False,4.8,10.791666666666668,3.66,4.8,4.8,4.8,False,0.8449858862485128,1.6450448674228793,True,True,True,0.831,True,6.1706424992372,478.49343901767645,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
3.6,19.0,4.85,0.19,False,4.85,10.713058419243989,3.6625,4.85,4.85,4.85,False,0.8478214127746388,1.5065376690049017,True,True,True,0.831,True,6.1629471975086565,474.8254189906824,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
3.6,19.0,5.0,0.19,False,5.0,10.486666666666668,3.6700000000000004,5.0,5.0,5.000000000000001,False,0.8595205117995044,1.3494581239622505,True,True,True,0.831,True,6.156088203566194,471.5797380955248,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
3.6,19.0,5.4,0.19,False,5.4,9.944444444444445,3.6900000000000004,5.4,5.4,5.4,False,0.7901038302020825,1.319978955511669,True,True,True,0.714,False,6.19571370304226,490.64149239399416,N/A,new_parameter_combo,rejected,no_support
3.6,19.0,5.5,0.19,False,5.5,9.821212121212122,3.6950000000000003,5.5,5.499999999999999,5.5,False,0.7632168761236876,1.4504657213527554,True,True,True,0.851,True,6.2135770552559535,499.48474408806953,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
3.6,19.0,6.0,0.19,False,6.0,9.266666666666667,3.72,6.000000000000001,6.0,6.0,False,0.9541531131140887,2.300033611265349,True,True,True,0.525,False,6.350635680392471,572.8567470973009,N/A,new_parameter_combo,rejected,no_support
3.6,22.0,3.0,0.22,False,3.0,15.26666666666667,3.6,3.0599999999999996,3.0,3.0,False,1.585714285714286,7.066216186893913,False,False,False,0.0,False,6.867374943064012,960.4240859017442,N/A,new_parameter_combo,rejected,no_support
3.6,22.0,3.5,0.22,False,3.5,13.609523809523811,3.6,3.5100000000000002,3.5,3.4999999999999996,False,1.3012552809201008,4.67800980543924,False,False,False,0.0,False,6.962986809427536,1056.7852643154188,N/A,new_parameter_combo,rejected,no_support
3.6,22.0,3.6,0.22,False,3.6,13.333333333333334,3.6,3.6,3.6,3.6000000000000005,False,1.2369780903146057,4.326824973291097,False,False,False,0.0,False,6.93260478727335,1025.160830709856,N/A,new_parameter_combo,rejected,no_support
3.6,22.0,4.0,0.22,False,4.0,12.366666666666667,3.6,3.96,4.0,4.0,False,1.1591693014343314,3.2753705620556812,True,False,False,0.0,False,6.646062047233646,769.7471214706329,N/A,new_parameter_combo,rejected,no_support
3.6,22.0,4.25,0.22,False,4.25,11.854901960784314,3.6,4.1850000000000005,4.25,4.25,False,1.0000000000000004,2.9288210433280732,True,False,False,0.0,False,6.418271574087283,612.9427718581112,N/A,new_parameter_combo,rejected,no_support
3.6,22.0,4.4,0.22,False,4.4,11.575757575757578,3.6,4.32,4.4,4.4,False,0.88,2.772962333033316,True,True,True,0.297,False,6.314051112685805,552.2777625182459,N/A,new_parameter_combo,rejected,no_support
3.6,22.0,4.5,0.22,False,4.5,11.400000000000002,3.6,4.41,4.5,4.5,False,0.8488606559767669,2.503724711669412,True,True,True,0.306,False,6.258093231120794,522.2222330629622,N/A,new_parameter_combo,rejected,no_support
3.6,22.0,4.75,0.22,False,4.75,10.992982456140352,3.6,4.635,4.75,4.75,False,0.8249632799496636,1.926432439945485,True,True,True,0.831,True,6.165527018334176,476.05196494921375,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
3.6,22.0,4.8,0.22,False,4.8,10.916666666666668,3.6,4.68,4.8,4.8,False,0.8259324507883844,1.832461486119307,True,True,True,0.831,True,6.155127231398437,471.12678076688746,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
3.6,22.0,4.85,0.22,False,4.85,10.84192439862543,3.6,4.725,4.85,4.85,False,0.8288331637098668,1.7255885726003934,True,True,True,0.831,True,6.147431929669893,467.51523183812077,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
3.6,22.0,5.0,0.22,False,5.0,10.626666666666669,3.6,4.86,5.0,5.000000000000001,False,0.8320125587749166,1.4790172079271657,True,True,True,0.831,True,6.14057293572743,464.31951990804413,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
3.6,22.0,5.4,0.22,False,5.4,10.11111111111111,3.6,5.220000000000001,5.4,5.4,False,0.7465854243945346,1.3249267432022687,True,True,True,0.851,True,6.180198435203497,483.0878084698346,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
3.6,22.0,5.5,0.22,False,5.5,9.993939393939396,3.6,5.31,5.499999999999999,5.5,True,0.6978465418115702,1.3934314777558476,True,True,True,0.721,False,6.19806178741719,491.7949136512437,N/A,existing_parameter_combo,rejected,no_support
3.6,22.0,6.0,0.22,False,6.0,9.466666666666669,3.6,5.760000000000001,6.0,6.0,False,0.9451271375441771,2.122233679488316,True,True,True,0.525,False,6.3351204125537075,564.0373160698075,N/A,new_parameter_combo,rejected,no_support
3.6,24.0,3.0,0.24,False,3.0,15.200000000000001,3.6,3.1199999999999997,3.0,3.0,False,1.5681133861544374,6.94100485562682,False,False,False,0.0,False,6.862504920921517,955.7581701156495,N/A,new_parameter_combo,rejected,no_support
3.6,24.0,3.5,0.24,False,3.5,13.600000000000001,3.6,3.5199999999999996,3.5,3.4999999999999996,False,1.3000000000000005,4.661426144901472,False,False,False,0.0,False,6.958116787285041,1051.6512083086373,N/A,new_parameter_combo,rejected,no_support
3.6,24.0,3.6,0.24,False,3.6,13.333333333333332,3.6,3.6,3.6,3.6000000000000005,False,1.2304077327355805,4.326824973291096,False,False,False,0.0,False,6.927734765130856,1020.1804119828475,N/A,new_parameter_combo,rejected,no_support
3.6,24.0,4.0,0.24,False,4.0,12.4,3.6,3.92,4.0,4.0,False,1.1392801164215365,3.3226782340077676,True,False,False,0.0,False,6.641192025091152,766.0075492357294,N/A,new_parameter_combo,rejected,no_support
3.6,24.0,4.25,0.24,False,4.25,11.905882352941177,3.6,4.12,4.25,4.25,False,1.0016313224547493,2.982128571613688,True,False,False,0.0,False,6.41340155194479,609.9649838192995,N/A,new_parameter_combo,rejected,no_support
3.6,24.0,4.4,0.24,False,4.4,11.636363636363638,3.6,4.24,4.4,4.4,False,0.8818533359479053,2.868575516332905,True,False,False,0.0,False,6.30918109054331,549.5946961850817,N/A,new_parameter_combo,rejected,no_support
3.6,24.0,4.5,0.24,False,4.5,11.466666666666667,3.6,4.32,4.5,4.5,False,0.8411320875911886,2.6274949586839598,True,True,True,0.539,False,6.2532232089783,519.6851819863949,N/A,new_parameter_combo,rejected,no_support
3.6,24.0,4.75,0.24,False,4.75,11.073684210526316,3.6,4.52,4.75,4.75,False,0.8170086834149995,2.0297525820347952,True,True,True,0.831,True,6.1606569961916815,473.73921747560945,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
3.6,24.0,4.8,0.24,False,4.8,11.0,3.6,4.56,4.8,4.8,False,0.8179872791037224,1.9313796424800307,True,True,True,0.831,True,6.150257209255943,468.83796073842274,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
3.6,24.0,4.85,0.24,False,4.85,10.927835051546392,3.6,4.6,4.85,4.85,False,0.8209160668274869,1.8397259891431075,True,True,True,0.831,True,6.142561907527399,465.2439573745851,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
3.6,24.0,5.0,0.24,False,5.0,10.720000000000002,3.6,4.72,5.0,5.000000000000001,False,0.8181612036157919,1.5834864643425282,True,True,True,0.831,True,6.135702913584936,462.0637707972783,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
3.6,24.0,5.4,0.24,False,5.4,10.222222222222221,3.6,5.040000000000001,5.4,5.4,False,0.708434606605814,1.3237522186921884,True,True,True,0.721,False,6.1753284130610036,480.74087958217285,N/A,new_parameter_combo,rejected,no_support
3.6,24.0,5.5,0.24,False,5.5,10.10909090909091,3.6,5.12,5.499999999999999,5.5,False,0.6568710618049289,1.3431465260160809,True,True,True,0.721,False,6.193191765274696,489.4056840548493,N/A,new_parameter_combo,rejected,no_support
3.6,24.0,6.0,0.24,False,6.0,9.6,3.6,5.5200000000000005,6.0,6.0,False,0.9433981132056608,1.8452540679785927,True,True,True,0.525,False,6.330250390411213,561.2971196757055,N/A,new_parameter_combo,rejected,no_support
3.6,27.0,3.0,0.27,False,3.0,15.1,3.6,3.2100000000000004,3.0,3.0,False,1.544346007809369,6.75385506127453,False,False,False,0.0,False,6.863410122332799,956.6237154474086,N/A,new_parameter_combo,rejected,no_support
3.6,27.0,3.5,0.27,False,3.5,13.585714285714285,3.6,3.535,3.5,3.4999999999999996,False,1.3028226812484927,4.636612921231687,False,False,False,0.0,False,6.959021988696323,1052.6035954526365,N/A,new_parameter_combo,rejected,no_support
3.6,27.0,3.6,0.27,False,3.6,13.333333333333332,3.6,3.6,3.6,3.6000000000000005,False,1.2295311865810932,4.326824973291096,False,False,False,0.0,False,6.928639966542138,1021.1042988202867,N/A,new_parameter_combo,rejected,no_support
3.6,27.0,4.0,0.27,False,4.0,12.450000000000001,3.6,3.86,4.0,4.0,False,1.1142857142857145,3.395774583885547,True,False,False,0.0,False,6.642097226502433,766.7012542743721,N/A,new_parameter_combo,rejected,no_support
3.6,27.0,4.25,0.27,False,4.25,11.98235294117647,3.6,4.0225,4.25,4.25,False,1.0101525445522113,3.069749781869107,True,False,False,0.0,False,6.414306753356072,610.5173749583859,N/A,new_parameter_combo,rejected,no_support
3.6,27.0,4.4,0.27,False,4.4,11.727272727272727,3.6,4.12,4.4,4.4,False,0.8915201418169453,2.9687641045190367,True,False,False,0.0,False,6.310086291954593,550.0924153137454,N/A,new_parameter_combo,rejected,no_support
